烟花_舟山,,,,,,,
时间1,实测,时间2,Time10,Time15,Time20,Time25,Time30
,,2021/7/26 17:00,2.70456,2.626933293,2.471679879,2.82100006,2.626933293
,,2021/7/26 18:00,2.62119,2.521020977,2.320682932,2.771443534,2.521020977
,,2021/7/26 19:00,2.55287,2.531381928,2.488405784,2.585102108,2.531381928
,,2021/7/26 20:00,2.51286,2.442248307,2.301024922,2.618777539,2.442248307
,,2021/7/26 21:00,2.50445,2.455094036,2.356382109,2.578483945,2.455094036
,,2021/7/26 22:00,2.5244,2.498639207,2.447117622,2.563041189,2.498639207
,,2021/7/26 23:00,2.56296,2.534474953,2.47750486,2.60568757,2.534474953
,,2021/7/27 0:00,2.57552,2.584819352,2.603418057,2.561570972,2.584819352
,,2021/7/27 1:00,2.55259,2.42845491,2.180184729,2.738792636,2.42845491
,,2021/7/27 2:00,2.52825,2.53772636,2.556679079,2.51403546,2.53772636
,,2021/7/27 3:00,2.51911,2.49747125,2.454193749,2.551568125,2.49747125
,,2021/7/27 4:00,2.49681,2.524672296,2.580396888,2.455016556,2.524672296
,,2021/7/27 5:00,2.45442,2.463676808,2.482190425,2.440534788,2.463676808
,,2021/7/27 6:00,2.37318,2.432689276,2.551707827,2.283916087,2.432689276
,,2021/7/27 7:00,2.2833,2.260290251,2.214270753,2.317814624,2.260290251
,,2021/7/27 8:00,2.2026,2.150861316,2.047383948,2.280208026,2.150861316
,,2021/7/27 9:00,2.12209,2.130478026,2.147254078,2.109507961,2.130478026
,,2021/7/27 10:00,2.04333,2.048042044,2.057466133,2.036261934,2.048042044
,,2021/7/27 11:00,1.97973,2.032012101,2.136576303,1.901306848,2.032012101
,,2021/7/27 12:00,1.93456,1.915451669,1.877235006,1.963222497,1.915451669
,,2021/7/27 13:00,1.89068,1.916011264,1.966673793,1.852683103,1.916011264
,,2021/7/27 14:00,1.85684,1.87120352,1.89993056,1.83529472,1.87120352
,,2021/7/27 15:00,1.8429,1.826864279,1.794792837,1.866953582,1.826864279
,,2021/7/27 16:00,1.84626,1.89230801,1.984404031,1.777187984,1.89230801
,,2021/7/27 17:00,1.85102,1.772763769,1.616251307,1.968404346,1.772763769
,,2021/7/27 18:00,1.84898,1.771778705,1.617376115,1.964781943,1.771778705
,,2021/7/27 19:00,1.85279,1.773949977,1.61626993,1.971050035,1.773949977
,,2021/7/27 20:00,1.84614,1.771605181,1.622535544,1.957942228,1.771605181
,,2021/7/27 21:00,1.82575,1.848678891,1.894536673,1.791356663,1.848678891
,,2021/7/27 22:00,1.80371,1.724166815,1.565080444,1.923024778,1.724166815
,,2021/7/27 23:00,1.79683,1.802712466,1.814477398,1.788006301,1.802712466
,,2021/7/28 0:00,1.792,1.730360166,1.607080498,1.884459751,1.730360166
,,2021/7/28 1:00,1.78434,1.733331297,1.631313892,1.860853054,1.733331297
,,2021/7/28 2:00,1.76743,1.735170484,1.670651452,1.815819274,1.735170484
,,2021/7/28 3:00,1.75187,1.802153851,1.902721553,1.676444224,1.802153851
,,2021/7/28 4:00,1.72938,1.65764754,1.51418262,1.83697869,1.65764754
,,2021/7/28 5:00,1.71149,1.737887668,1.790683004,1.671893498,1.737887668
,,2021/7/28 6:00,1.67985,1.603353303,1.450359908,1.794595046,1.603353303
,,2021/7/28 7:00,1.65007,1.633692058,1.600936174,1.674636913,1.633692058
,,2021/7/28 8:00,1.61661,1.599646998,1.565720993,1.642054504,1.599646998
,,2021/7/28 9:00,1.58853,1.589265152,1.590735456,1.587427272,1.589265152
,,2021/7/28 10:00,1.57263,1.584950072,1.609590217,1.554149892,1.584950072
,,2021/7/28 11:00,1.55768,1.485166578,1.340139733,1.666450134,1.485166578
,,2021/7/28 12:00,1.54115,1.474122393,1.34006718,1.64169141,1.474122393
,,2021/7/28 13:00,1.52211,1.549266468,1.603579405,1.481375297,1.549266468
,,2021/7/28 14:00,1.50214,1.543852801,1.627278404,1.439570798,1.543852801
,,2021/7/28 15:00,1.48004,1.521743406,1.605150218,1.417484891,1.521743406
,,2021/7/28 16:00,1.45969,1.406874204,1.301242611,1.538913695,1.406874204
,,2021/7/28 17:00,1.43724,1.457552255,1.498176766,1.406771617,1.457552255
,,2021/7/28 18:00,1.40759,1.379894478,1.324503435,1.449133283,1.379894478
,,2021/7/28 19:00,1.37861,1.404335239,1.455785717,1.340022141,1.404335239
,,2021/7/28 20:00,1.34552,1.292724423,1.187133268,1.424713366,1.292724423
,,2021/7/28 21:00,1.30861,1.256963551,1.153670654,1.386079673,1.256963551
,,2021/7/28 22:00,1.27898,1.255490065,1.208510194,1.314214903,1.255490065
,,2021/7/28 23:00,1.25228,1.225092826,1.170718477,1.293060762,1.225092826
,,2021/7/29 0:00,1.22042,1.164950245,1.054010734,1.303624633,1.164950245
,,2021/7/29 1:00,1.18943,1.19993026,1.220930781,1.173679609,1.19993026
,,2021/7/29 2:00,1.15871,1.148015492,1.126626477,1.174751762,1.148015492
,,2021/7/29 3:00,1.13734,1.136638476,1.135235427,1.138392286,1.136638476
,,2021/7/29 4:00,1.11622,1.127642201,1.150486602,1.099086699,1.127642201
,,2021/7/29 5:00,1.09384,1.064221198,1.004983594,1.138268203,1.064221198
,,2021/7/29 6:00,1.06914,1.060961199,1.044603596,1.081408202,1.060961199
,,2021/7/29 7:00,1.04653,1.03200644,1.00295932,1.06831534,1.03200644
,,2021/7/29 8:00,1.03137,1.009917216,0.967011647,1.063549177,1.009917216
,,2021/7/29 9:00,1.02315,1.019081819,1.010945456,1.029252272,1.019081819
,,2021/7/29 10:00,1.01762,0.972502654,0.882267963,1.085296019,0.972502654
,,2021/7/29 11:00,1.01004,1.000470869,0.981332608,1.024393696,1.000470869
,,2021/7/29 12:00,1.00105,0.979093584,0.935180753,1.033984623,0.979093584
,,2021/7/29 13:00,0.99144,0.970348735,0.928166205,1.023076898,0.970348735
,,2021/7/29 14:00,0.98494,0.950547162,0.881761485,1.036529257,0.950547162
,,2021/7/29 15:00,0.97809,1.00570925,1.06094775,0.936661125,1.00570925
,,2021/7/29 16:00,0.97578,0.927396796,0.830630387,1.048354807,0.927396796
,,2021/7/29 17:00,0.97771,0.953075855,0.903807565,1.014661218,0.953075855
,,2021/7/29 18:00,0.96244,0.951582695,0.929868084,0.978725958,0.951582695
,,2021/7/29 19:00,0.95477,0.909084072,0.817712216,1.023298892,0.909084072
,,2021/7/29 20:00,0.95179,0.938590347,0.912191041,0.97158948,0.938590347
,,2021/7/29 21:00,0.94802,0.918939469,0.860778407,0.991640797,0.918939469
,,2021/7/29 22:00,0.9325,0.952386505,0.992159515,0.902670242,0.952386505
,,2021/7/29 23:00,0.92024,0.925783298,0.936869893,0.911925053,0.925783298
,,2021/7/30 0:00,0.91242,0.867443331,0.777489994,0.979885003,0.867443331
,,2021/7/30 1:00,0.91162,0.919020606,0.933821819,0.90051909,0.919020606
,,2021/7/30 2:00,0.91687,0.890212443,0.836897329,0.956856335,0.890212443
,,2021/7/30 3:00,0.9221,0.917430359,0.908091076,0.929104462,0.917430359
,,2021/7/30 4:00,0.92584,0.945680067,0.985360202,0.896079899,0.945680067
,,2021/7/30 5:00,0.92175,0.885108165,0.811824495,0.976712753,0.885108165
,,2021/7/30 6:00,0.90635,0.932911294,0.986033882,0.866508059,0.932911294
,,2021/7/30 7:00,0.89505,0.856478678,0.779336035,0.952906983,0.856478678
,,2021/7/30 8:00,0.8951,0.850353211,0.760859634,0.962220183,0.850353211
,,2021/7/30 9:00,0.89575,0.912600954,0.946302861,0.87047357,0.912600954
,,2021/7/30 10:00,0.89617,0.853180364,0.767201091,0.960654454,0.853180364
,,2021/7/30 11:00,0.90572,0.927373887,0.970681662,0.873239169,0.927373887
,,2021/7/30 12:00,0.91443,0.933102021,0.970446062,0.886421969,0.933102021
,,2021/7/30 13:00,0.91979,0.889969937,0.830329812,0.964520094,0.889969937
,,2021/7/30 14:00,0.92601,0.91211488,0.884324639,0.94685268,0.91211488
,,2021/7/30 15:00,0.92522,0.904160161,0.862040484,0.956809758,0.904160161
,,2021/7/30 16:00,0.91746,0.898318038,0.860034114,0.946172943,0.898318038
,,2021/7/30 17:00,0.90762,0.922138313,0.95117494,0.88584253,0.922138313
,,2021/7/30 18:00,0.89904,0.923255524,0.971686572,0.862716714,0.923255524
,,2021/7/30 19:00,0.89677,0.858207493,0.781082478,0.954613761,0.858207493
,,2021/7/30 20:00,0.90298,0.928826058,0.980518175,0.864210913,0.928826058
,,2021/7/30 21:00,0.91692,0.933410894,0.966392683,0.892183659,0.933410894
,,2021/7/30 22:00,0.9377,0.945800249,0.962000748,0.925549626,0.945800249
,,2021/7/30 23:00,0.95663,0.911896893,0.822430679,1.023729661,0.911896893
,,2021/7/31 0:00,0.97103,0.977276798,0.989770393,0.961659803,0.977276798
,,2021/7/31 1:00,0.95463,0.93320401,0.890352029,0.986768985,0.93320401
,,2021/7/31 2:00,0.9373,0.922277324,0.892231972,0.959834014,0.922277324
,,2021/7/31 3:00,0.92074,0.91361791,0.899373729,0.931423135,0.91361791
,,2021/7/31 4:00,0.90441,0.916642363,0.941107089,0.886061455,0.916642363
,,2021/7/31 5:00,0.89196,0.879263682,0.853871047,0.911004477,0.879263682
,,2021/7/31 6:00,0.87797,0.85554721,0.810701629,0.911604185,0.85554721
,,2021/7/31 7:00,0.87047,0.830958498,0.751935494,0.929737253,0.830958498
,,2021/7/31 8:00,0.86766,0.882772157,0.91299647,0.844991765,0.882772157
,,2021/7/31 9:00,0.87308,0.895251523,0.939594569,0.839822715,0.895251523
,,2021/7/31 10:00,0.88174,0.853990488,0.798491464,0.923364268,0.853990488
,,2021/7/31 11:00,0.89735,0.897201876,0.896905629,0.897572186,0.897201876
,,2021/7/31 12:00,0.91747,0.944134946,0.997464839,0.877472581,0.944134946
,,2021/7/31 13:00,0.93159,0.922504212,0.904332637,0.945218682,0.922504212
,,2021/7/31 14:00,0.93169,0.954746137,1.00085841,0.897105795,0.954746137
,,2021/7/31 15:00,0.92661,0.93592055,0.95454165,0.912644175,0.93592055
,,2021/7/31 16:00,0.92003,0.874622413,0.783807239,0.988141381,0.874622413
,,2021/7/31 17:00,0.91863,0.880966084,0.805638251,0.975125875,0.880966084
,,2021/7/31 18:00,0.91097,0.875829948,0.805549843,0.963680079,0.875829948
,,2021/7/31 19:00,0.91134,0.886024364,0.835393092,0.949313454,0.886024364
,,2021/7/31 20:00,0.9201,0.910518603,0.89135581,0.934472095,0.910518603
,,2021/7/31 21:00,0.93058,0.919736731,0.898050193,0.946844903,0.919736731
,,2021/7/31 22:00,0.9258,0.909286438,0.876259315,0.950570343,0.909286438
,,2021/7/31 23:00,0.91815,0.937096701,0.974990104,0.889729948,0.937096701
,,2021/8/1 0:00,0.90658,0.887152925,0.848298775,0.935720612,0.887152925
,,2021/8/1 1:00,0.8945,0.880340745,0.852022236,0.915738882,0.880340745
,,2021/8/1 2:00,0.8812,0.888370217,0.902710651,0.870444674,0.888370217
,,2021/8/1 3:00,0.86947,0.890647962,0.933003887,0.837703057,0.890647962
,,2021/8/1 4:00,0.86108,0.82721528,0.75948584,0.91187708,0.82721528
,,2021/8/1 5:00,0.85552,0.816117907,0.73731372,0.91462314,0.816117907
,,2021/8/1 6:00,0.85431,0.845740591,0.828601772,0.867164114,0.845740591
,,2021/8/1 7:00,0.85713,0.823609786,0.756569359,0.90741032,0.823609786
