烟花_台州,,,,,,,
时间1,实测,时间2,Time10,Time15,Time20,Time25,Time30
,,2021/7/26 21:00,2.63769,2.530146627,2.422603254,2.438461744,2.546005117
,,2021/7/26 22:00,2.58945,2.583991909,2.578533817,2.506187523,2.511645614
,,2021/7/26 23:00,2.53205,2.440283751,2.348517501,2.637113625,2.728879874
,,2021/7/27 0:00,2.4728,2.379829806,2.286859612,2.346040194,2.439010388
,,2021/7/27 1:00,2.41525,2.318061848,2.220873697,2.491268455,2.588456607
,,2021/7/27 2:00,2.36574,2.26954215,2.173344301,2.176910465,2.273108315
,,2021/7/27 3:00,2.31899,2.380969361,2.442948722,2.368925795,2.306946434
,,2021/7/27 4:00,2.27432,2.189422428,2.104524855,2.335533404,2.420430976
,,2021/7/27 5:00,2.23009,2.17435374,2.118617481,2.093029811,2.148766071
,,2021/7/27 6:00,2.17342,2.190716774,2.208013549,2.115718132,2.098421358
,,2021/7/27 7:00,2.11963,2.10483782,2.090045641,2.288062138,2.302854318
,,2021/7/27 8:00,2.07121,2.073189758,2.075169517,2.280052061,2.278072303
,,2021/7/27 9:00,2.02068,1.98675588,1.95283176,2.147167509,2.181091629
,,2021/7/27 10:00,1.97832,1.904208192,1.830096384,1.943396616,2.017508424
,,2021/7/27 11:00,1.94593,1.90949627,1.873062541,2.038280122,2.074713852
,,2021/7/27 12:00,1.90938,1.823998533,1.738617066,1.796408924,1.881790391
,,2021/7/27 13:00,1.87106,1.863632253,1.856204506,1.883811865,1.891239612
,,2021/7/27 14:00,1.8403,1.829523094,1.818746188,1.851644407,1.862421313
,,2021/7/27 15:00,1.82201,1.840561525,1.85911305,1.948900727,1.930349202
,,2021/7/27 16:00,1.81071,1.819395912,1.828081825,1.944955394,1.936269482
,,2021/7/27 17:00,1.79967,1.716071376,1.632472752,1.669240224,1.752838848
,,2021/7/27 18:00,1.7911,1.71499393,1.638887861,1.841279205,1.917385275
,,2021/7/27 19:00,1.78815,1.716223048,1.644296097,1.639071419,1.710998371
,,2021/7/27 20:00,1.77547,1.800421057,1.825372114,1.895948712,1.870997655
,,2021/7/27 21:00,1.76347,1.67726432,1.59105864,1.804929802,1.891135482
,,2021/7/27 22:00,1.75367,1.781406707,1.809143414,1.702758441,1.675021734
,,2021/7/27 23:00,1.74088,1.763814873,1.786749746,1.730805242,1.707870369
,,2021/7/28 0:00,1.72515,1.737997092,1.750844183,1.759336611,1.746489519
,,2021/7/28 1:00,1.70313,1.721347994,1.739565987,1.788945223,1.770727229
,,2021/7/28 2:00,1.67705,1.692716384,1.708382769,1.651827035,1.636160651
,,2021/7/28 3:00,1.6448,1.590900098,1.537000197,1.698886969,1.752786871
,,2021/7/28 4:00,1.61134,1.571390115,1.53144023,1.644608864,1.684558749
,,2021/7/28 5:00,1.57486,1.498367787,1.421875574,1.589595082,1.666087295
,,2021/7/28 6:00,1.53793,1.525310775,1.512691551,1.488398045,1.50101727
,,2021/7/28 7:00,1.50278,1.499202358,1.495624717,1.505967716,1.509545358
,,2021/7/28 8:00,1.4708,1.419205114,1.367610228,1.457404452,1.508999338
,,2021/7/28 9:00,1.44503,1.430083324,1.415136647,1.404702714,1.41964939
,,2021/7/28 10:00,1.42647,1.424130406,1.421790813,1.451304886,1.45364448
,,2021/7/28 11:00,1.41361,1.399345098,1.385080196,1.424783271,1.439048173
,,2021/7/28 12:00,1.4072,1.409604111,1.412008222,1.348513783,1.346109672
,,2021/7/28 13:00,1.40566,1.406429073,1.407198146,1.516997751,1.516228678
,,2021/7/28 14:00,1.40245,1.386327852,1.370205703,1.47811187,1.494234018
,,2021/7/28 15:00,1.39319,1.392147364,1.391104729,1.431466006,1.432508642
,,2021/7/28 16:00,1.38282,1.321435088,1.260050175,1.266945313,1.328330225
,,2021/7/28 17:00,1.36699,1.320504318,1.274018636,1.331701979,1.378187661
,,2021/7/28 18:00,1.35061,1.35383818,1.357066361,1.291194061,1.287965881
,,2021/7/28 19:00,1.33265,1.330854801,1.329059602,1.280172983,1.281968182
,,2021/7/28 20:00,1.31497,1.255531645,1.196093291,1.318481427,1.377919782
,,2021/7/28 21:00,1.29868,1.327609299,1.356538598,1.303997602,1.275068303
,,2021/7/28 22:00,1.28633,1.264960281,1.243590563,1.262645504,1.284015223
,,2021/7/28 23:00,1.27611,1.232320481,1.188530963,1.313202683,1.356992202
,,2021/7/29 0:00,1.2666,1.242490426,1.218380851,1.285609147,1.309718721
,,2021/7/29 1:00,1.2592,1.288166548,1.317133097,1.326902183,1.297935635
,,2021/7/29 2:00,1.24971,1.280050626,1.310391252,1.327478202,1.297137576
,,2021/7/29 3:00,1.23768,1.270548799,1.303417598,1.236419849,1.20355105
,,2021/7/29 4:00,1.2232,1.242196897,1.261193794,1.186258096,1.167261199
,,2021/7/29 5:00,1.2075,1.23559089,1.263681779,1.246308092,1.218217202
,,2021/7/29 6:00,1.19478,1.142598485,1.090416969,1.242760826,1.294942341
,,2021/7/29 7:00,1.18255,1.199227167,1.215904335,1.276938006,1.260260839
,,2021/7/29 8:00,1.17336,1.174983586,1.176607173,1.234420368,1.232796782
,,2021/7/29 9:00,1.16798,1.166767999,1.165555998,1.181312625,1.182524626
,,2021/7/29 10:00,1.1658,1.139955774,1.114111547,1.183672826,1.209517052
,,2021/7/29 11:00,1.16445,1.110109769,1.055769538,1.054286341,1.108626572
,,2021/7/29 12:00,1.15537,1.147200119,1.139030237,1.179874912,1.188044793
,,2021/7/29 13:00,1.14399,1.139824606,1.135659213,1.223676392,1.227841786
,,2021/7/29 14:00,1.12893,1.142519069,1.156108138,1.227605161,1.214016092
,,2021/7/29 15:00,1.11623,1.119901627,1.123573253,1.155425969,1.151754342
,,2021/7/29 16:00,1.10822,1.103842218,1.099464436,1.092850041,1.097227823
,,2021/7/29 17:00,1.10131,1.061689463,1.022068927,1.046897441,1.086517978
,,2021/7/29 18:00,1.09308,1.103951181,1.114822363,1.210517738,1.199646557
,,2021/7/29 19:00,1.08875,1.046949459,1.005148917,1.103552703,1.145353244
,,2021/7/29 20:00,1.08441,1.041830872,0.999251744,1.019406275,1.061985403
,,2021/7/29 21:00,1.09305,1.076536854,1.060023707,1.089550531,1.106063677
,,2021/7/29 22:00,1.10942,1.129176021,1.148932041,1.212668798,1.192912777
,,2021/7/29 23:00,1.12291,1.072517284,1.022124568,1.06130047,1.111693186
,,2021/7/30 0:00,1.12556,1.104451285,1.083342571,1.133002221,1.154110936
,,2021/7/30 1:00,1.12539,1.115339829,1.105289659,1.212781094,1.222831265
,,2021/7/30 2:00,1.12445,1.128790538,1.133131077,1.104401048,1.10006051
,,2021/7/30 3:00,1.12254,1.069450365,1.016360729,1.150383393,1.203473028
,,2021/7/30 4:00,1.11809,1.088544562,1.058999123,1.051255426,1.080800864
,,2021/7/30 5:00,1.11863,1.11931271,1.119995421,1.115625731,1.114943021
,,2021/7/30 6:00,1.10825,1.136690158,1.165130316,1.161504418,1.13306426
,,2021/7/30 7:00,1.0984,1.102232624,1.106065247,1.08526114,1.081428516
,,2021/7/30 8:00,1.08634,1.060170809,1.034001617,1.018119515,1.044288706
,,2021/7/30 9:00,1.08936,1.101806542,1.114253084,1.136737121,1.124290579
,,2021/7/30 10:00,1.1009,1.089528844,1.078157688,1.137104996,1.148476152
,,2021/7/30 11:00,1.10202,1.089908211,1.077796422,1.071444213,1.083556002
,,2021/7/30 12:00,1.09188,1.116959446,1.142038892,1.20685936,1.181779914
,,2021/7/30 13:00,1.08639,1.068187064,1.049984128,1.151529788,1.169732724
,,2021/7/30 14:00,1.07948,1.104816265,1.130152529,1.202508288,1.177172023
,,2021/7/30 15:00,1.0678,1.096509497,1.125218994,1.052369711,1.023660214
,,2021/7/30 16:00,1.05444,1.031105519,1.007771038,1.095827248,1.119161729
,,2021/7/30 17:00,1.04531,1.034529313,1.023748626,1.045454565,1.056235252
,,2021/7/30 18:00,1.03291,1.004988082,0.977066163,1.093413078,1.121334996
,,2021/7/30 19:00,1.02448,0.982177086,0.939874172,0.980786126,1.02308904
,,2021/7/30 20:00,1.03111,1.002481225,0.973852449,1.080540604,1.109169379
,,2021/7/30 21:00,1.02966,1.022863442,1.016066885,1.079409406,1.086205964
,,2021/7/30 22:00,1.02628,0.988457347,0.950634693,0.977700914,1.015523567
,,2021/7/30 23:00,1.02081,0.981248169,0.941686339,1.075319403,1.114881234
,,2021/7/31 0:00,1.00487,0.973435519,0.942001037,1.046335511,1.077769992
,,2021/7/31 1:00,1.0105,1.005785191,1.001070382,1.062823701,1.06753851
,,2021/7/31 2:00,1.00771,0.982000959,0.956291917,0.973796536,0.999505577
,,2021/7/31 3:00,0.99749,0.953044174,0.908598348,0.981458712,1.025904538
,,2021/7/31 4:00,0.98819,1.014868501,1.041547002,0.973851933,0.947173432
,,2021/7/31 5:00,0.9787,0.939640218,0.900580435,1.003588155,1.042647937
,,2021/7/31 6:00,0.96755,0.971941146,0.976332292,1.026260717,1.021869571
,,2021/7/31 7:00,0.95884,0.921400375,0.883960749,0.932053976,0.969493601
,,2021/7/31 8:00,0.95243,0.939043635,0.92565727,0.938024408,0.951410773
,,2021/7/31 9:00,0.94816,0.902165741,0.856171481,0.937292535,0.983286794
,,2021/7/31 10:00,0.94733,0.970198601,0.993067203,0.932315921,0.90944732
,,2021/7/31 11:00,0.95154,0.916723698,0.881907396,0.88358987,0.918406172
,,2021/7/31 12:00,0.96003,0.944525066,0.929020131,0.897320136,0.91282507
,,2021/7/31 13:00,0.96535,0.969806376,0.974262753,0.9948092,0.990352824
,,2021/7/31 14:00,0.96436,0.92347418,0.882588359,0.9973401,1.03822592
,,2021/7/31 15:00,0.96052,0.970156873,0.979793745,0.929367202,0.919730329
,,2021/7/31 16:00,0.9577,0.969541477,0.981382953,0.989305274,0.977463797
,,2021/7/31 17:00,0.97032,0.982826585,0.995333171,1.013227703,1.000721118
,,2021/7/31 18:00,0.96969,0.939170929,0.908651858,0.893341264,0.923860335
,,2021/7/31 19:00,0.9639,0.939968873,0.916037745,0.892541152,0.916472279
,,2021/7/31 20:00,0.96146,0.979210712,0.996961423,1.018215159,1.000464447
,,2021/7/31 21:00,0.96208,0.960725934,0.959371868,0.964494488,0.965848554
,,2021/7/31 22:00,0.96763,0.975674278,0.983718557,0.996737918,0.98869364
,,2021/7/31 23:00,0.97842,0.997744062,1.017068125,0.965153858,0.945829796
,,2021/8/1 0:00,0.99028,0.992199894,0.994119787,0.97674975,0.974829856
,,2021/8/1 1:00,1.00138,0.985167472,0.968954944,0.964935559,0.981148087
,,2021/8/1 2:00,1.0097,0.982082153,0.954464306,1.060672461,1.088290308
,,2021/8/1 3:00,1.01735,0.97020661,0.92306322,0.952883014,1.000026404
,,2021/8/1 4:00,1.02351,1.022531897,1.021553795,1.093279836,1.094257939
,,2021/8/1 5:00,1.02603,1.023024225,1.020018451,1.025999419,1.029005194
,,2021/8/1 6:00,1.02646,1.049471146,1.072482291,1.121015646,1.0980045
,,2021/8/1 7:00,1.02527,1.027855705,1.03044141,1.066642648,1.064056943
